date,iso,location,new_cases,new_deaths,new_recovered,new_active_cases,total_cases,total_deaths,total_recovered,total_active_cases,location_level,province,island,total_regencies,total_cities,total_districts,total_urban_villages,total_rural_villages,area_kmsquare,population,population_density,longitude,latitude
5/17/2020,ID-KR,Kepulauan Riau,0,1,0,-1,116,12,84,20,Province,Kepulauan Riau,Sumatera,5,2,75,142,275,8202,1929400,235.24,108.261746,3.916346
5/17/2020,ID-LA,Lampung,1,0,0,1,67,9,30,28,Province,Lampung,Sumatera,13,2,228,205,2435,34624,9095591,262.7,105.0214366,-4.916792975
5/17/2020,ID-MA,Maluku,22,2,4,16,84,6,21,57,Province,Maluku,Maluku,9,2,118,35,1198,46914,1847097,39.37,129.576792,-3.192572
5/17/2020,ID-MU,Maluku Utara,4,0,0,4,92,4,15,73,Province,Maluku Utara,Maluku,8,2,116,118,1063,31983,1307803,40.89,127.5391072,0.212036949
5/17/2020,ID-NB,Nusa Tenggara Barat,6,0,12,-6,371,7,199,165,Province,Nusa Tenggara Barat,Nusa Tenggara,8,2,117,145,995,18572,5270247,283.77,117.5086257,-8.606998866
5/17/2020,ID-NT,Nusa Tenggara Timur,12,0,4,8,62,1,7,54,Province,Nusa Tenggara Timur,Nusa Tenggara,21,1,309,327,3026,48718,5411321,111.07,121.592271,-8.682205
5/17/2020,ID-PA,Papua,33,0,0,33,381,7,50,324,Province,Papua,Papua,28,1,560,110,5411,319036,4340348,13.6,138.69603,-4.66620953
5/17/2020,ID-PB,Papua Barat,3,0,0,3,105,1,5,99,Province,Papua Barat,Papua,12,1,218,95,1742,102955,1140701,11.08,132.9762624,-2.045160182
5/17/2020,ID-RI,Riau,4,0,0,4,102,6,65,31,Province,Riau,Sumatera,10,2,169,268,1591,87024,6074100,69.8,101.8051092,0.511647851
5/17/2020,ID-SR,Sulawesi Barat,0,0,0,0,75,2,23,50,Province,Sulawesi Barat,Sulawesi,6,,69,73,575,16787,1559984,92.93,119.3450194,-2.461746053
5/17/2020,ID-SN,Sulawesi Selatan,34,0,7,27,951,50,319,582,Province,Sulawesi Selatan,Sulawesi,21,3,311,792,2255,46717,9426885,201.78,120.1620559,-3.731080714
5/17/2020,ID-ST,Sulawesi Tengah,2,0,2,0,115,4,24,87,Province,Sulawesi Tengah,Sulawesi,12,1,175,175,1842,61841,2955567,47.79,121.2010927,-1.00413668
5/17/2020,ID-SG,Sulawesi Tenggara,2,0,0,2,191,4,19,168,Province,Sulawesi Tenggara,Sulawesi,15,2,219,377,1911,38068,2635461,69.23,122.070311,-4.124688793
5/17/2020,ID-SA,Sulawesi Utara,0,4,0,-4,114,13,31,70,Province,Sulawesi Utara,Sulawesi,11,4,171,332,1507,13892,2641884,190.17,124.5212396,1.259638212
5/17/2020,ID-SB,Sumatera Barat,12,0,3,9,408,23,98,287,Province,Sumatera Barat,Sumatera,12,7,179,230,928,42013,5519245,131.37,100.4650624,-0.850253225
5/17/2020,ID-SS,Sumatera Selatan,66,3,0,63,521,21,73,427,Province,Sumatera Selatan,Sumatera,13,4,241,387,2853,91592,8217551,89.72,104.1694647,-3.216211808
5/17/2020,ID-SU,Sumatera Utara,16,2,5,9,218,29,58,131,Province,Sumatera Utara,Sumatera,25,8,450,693,5417,72981,14874889,203.82,99.05196442,2.191894453
5/18/2020,ID-AC,Aceh,0,0,0,0,18,1,15,2,Province,Aceh,Sumatera,18,5,289,,6497,57956,5247257,90.54,96.91052174,4.225614628
5/18/2020,ID-BA,Bali,11,0,3,8,354,3,163,188,Province,Bali,Nusa Tenggara,8,1,57,80,636,5780,4216171,729.43,115.1317136,-8.369471688
5/18/2020,ID-BT,Banten,31,0,18,13,635,68,471,96,Province,Banten,Jawa,4,4,155,313,1238,9663,10722374,1109.64,106.1090043,-6.456736388
5/18/2020,ID-BE,Bengkulu,1,0,0,1,66,2,2,62,Province,Bengkulu,Sumatera,9,1,129,172,1341,19919,1999539,100.38,102.3384213,-3.533583627
5/18/2020,ID-YO,Daerah Istimewa Yogyakarta,1,0,3,-2,199,8,95,96,Province,Daerah Istimewa Yogyakarta,Jawa,4,1,78,46,392,3133,3631015,1158.9,110.4448783,-7.89450185
5/18/2020,ID-JK,DKI Jakarta,79,0,0,79,5758,433,1254,4071,Province,DKI Jakarta,Jawa,1,5,44,267,,664,10846145,16334.31,106.8361183,-6.204698991
5/18/2020,ID-GO,Gorontalo,4,0,0,4,29,2,18,9,Province,Gorontalo,Sulawesi,5,1,77,72,657,11257,1180651,104.88,122.3760581,0.687002604
5/18/2020,ID-JA,Jambi,1,0,0,1,81,0,4,77,Province,Jambi,Sumatera,9,2,141,163,1399,50058,3493357,69.79,102.7236404,-1.69769766
5/18/2020,ID-JB,Jawa Barat,26,9,82,-65,2009,138,564,1307,Province,Jawa Barat,Jawa,18,9,627,645,5312,35378,45161325,1276.55,107.6037083,-6.920432083
5/18/2020,ID-JT,Jawa Tengah,15,2,9,4,1527,95,430,1002,Province,Jawa Tengah,Jawa,29,6,576,753,7809,32801,36364072,1108.64,110.2011149,-7.259097177
5/18/2020,ID-JI,Jawa Timur,124,13,15,96,2370,402,1272,696,Province,Jawa Timur,Jawa,29,9,666,777,7724,47803,40479023,846.78,112.7329414,-7.723345579
5/18/2020,ID-KB,Kalimantan Barat,0,0,8,-8,132,4,34,94,Province,Kalimantan Barat,Kalimantan,12,2,174,99,2031,147307,5422814,36.81,111.1211776,-0.086474572
5/18/2020,ID-KS,Kalimantan Selatan,71,2,0,69,436,46,74,316,Province,Kalimantan Selatan,Kalimantan,11,2,153,144,1864,38744,4023049,103.84,115.4385783,-2.993594979
5/18/2020,ID-KT,Kalimantan Tengah,0,0,0,0,227,11,88,128,Province,Kalimantan Tengah,Kalimantan,13,1,136,139,1432,153565,2570289,16.74,113.4176536,-1.602484653
5/18/2020,ID-KI,Kalimantan Timur,1,0,10,-9,254,3,78,173,Province,Kalimantan Timur,Kalimantan,7,3,103,197,841,129067,3552191,27.52,116.4684405,0.45385803
5/18/2020,ID-KU,Kalimantan Utara,0,0,5,-5,155,1,46,108,Province,Kalimantan Utara,Kalimantan,4,1,53,35,447,75468,648407,8.59,116.2188791,2.891012621
5/18/2020,ID-BB,Kepulauan Bangka Belitung,0,0,0,0,30,1,25,4,Province,Kepulauan Bangka Belitung,Sumatera,6,1,47,82,309,16424,1379767,84.01,106.5499324,-2.447444127
5/18/2020,ID-KR,Kepulauan Riau,11,0,1,10,127,12,85,30,Province,Kepulauan Riau,Sumatera,5,2,75,142,275,8202,1929400,235.24,108.261746,3.916346
5/18/2020,ID-LA,Lampung,16,0,2,14,83,9,32,42,Province,Lampung,Sumatera,13,2,228,205,2435,34624,9095591,262.7,105.0214366,-4.916792975
5/18/2020,ID-MA,Maluku,23,0,0,23,107,6,21,80,Province,Maluku,Maluku,9,2,118,35,1198,46914,1847097,39.37,129.576792,-3.192572
5/18/2020,ID-MU,Maluku Utara,1,0,0,1,93,4,15,74,Province,Maluku Utara,Maluku,8,2,116,118,1063,31983,1307803,40.89,127.5391072,0.212036949
5/18/2020,ID-NB,Nusa Tenggara Barat,4,0,13,-9,375,7,212,156,Province,Nusa Tenggara Barat,Nusa Tenggara,8,2,117,145,995,18572,5270247,283.77,117.5086257,-8.606998866
5/18/2020,ID-NT,Nusa Tenggara Timur,14,0,0,14,76,1,7,68,Province,Nusa Tenggara Timur,Nusa Tenggara,21,1,309,327,3026,48718,5411321,111.07,121.592271,-8.682205
5/18/2020,ID-PA,Papua,0,0,0,0,381,7,50,324,Province,Papua,Papua,28,1,560,110,5411,319036,4340348,13.6,138.69603,-4.66620953
5/18/2020,ID-PB,Papua Barat,0,0,0,0,105,1,5,99,Province,Papua Barat,Papua,12,1,218,95,1742,102955,1140701,11.08,132.9762624,-2.045160182
5/18/2020,ID-RI,Riau,2,0,2,0,104,6,67,31,Province,Riau,Sumatera,10,2,169,268,1591,87024,6074100,69.8,101.8051092,0.511647851
5/18/2020,ID-SR,Sulawesi Barat,0,0,0,0,75,2,23,50,Province,Sulawesi Barat,Sulawesi,6,,69,73,575,16787,1559984,92.93,119.3450194,-2.461746053
5/18/2020,ID-SN,Sulawesi Selatan,66,2,18,46,1017,52,337,628,Province,Sulawesi Selatan,Sulawesi,21,3,311,792,2255,46717,9426885,201.78,120.1620559,-3.731080714
5/18/2020,ID-ST,Sulawesi Tengah,0,0,2,-2,115,4,26,85,Province,Sulawesi Tengah,Sulawesi,12,1,175,175,1842,61841,2955567,47.79,121.2010927,-1.00413668
5/18/2020,ID-SG,Sulawesi Tenggara,0,0,1,-1,191,4,20,167,Province,Sulawesi Tenggara,Sulawesi,15,2,219,377,1911,38068,2635461,69.23,122.070311,-4.124688793
5/18/2020,ID-SA,Sulawesi Utara,2,1,0,1,116,14,31,71,Province,Sulawesi Utara,Sulawesi,11,4,171,332,1507,13892,2641884,190.17,124.5212396,1.259638212
5/18/2020,ID-SB,Sumatera Barat,1,0,12,-11,409,23,110,276,Province,Sumatera Barat,Sumatera,12,7,179,230,928,42013,5519245,131.37,100.4650624,-0.850253225
5/18/2020,ID-SS,Sumatera Selatan,16,2,4,10,537,23,77,437,Province,Sumatera Selatan,Sumatera,13,4,241,387,2853,91592,8217551,89.72,104.1694647,-3.216211808
5/18/2020,ID-SU,Sumatera Utara,7,1,0,6,225,30,58,137,Province,Sumatera Utara,Sumatera,25,8,450,693,5417,72981,14874889,203.82,99.05196442,2.191894453
5/19/2020,ID-AC,Aceh,0,0,0,0,18,1,15,2,Province,Aceh,Sumatera,18,5,289,,6497,57956,5247257,90.54,96.91052174,4.225614628
5/19/2020,ID-BA,Bali,4,0,7,-3,358,3,170,185,Province,Bali,Nusa Tenggara,8,1,57,80,636,5780,4216171,729.43,115.1317136,-8.369471688
5/19/2020,ID-BT,Banten,21,0,15,6,656,68,486,102,Province,Banten,Jawa,4,4,155,313,1238,9663,10722374,1109.64,106.1090043,-6.456736388
5/19/2020,ID-BE,Bengkulu,1,0,0,1,67,2,2,63,Province,Bengkulu,Sumatera,9,1,129,172,1341,19919,1999539,100.38,102.3384213,-3.533583627
5/19/2020,ID-YO,Daerah Istimewa Yogyakarta,7,0,12,-5,206,8,107,91,Province,Daerah Istimewa Yogyakarta,Jawa,4,1,78,46,392,3133,3631015,1158.9,110.4448783,-7.89450185
5/19/2020,ID-JK,DKI Jakarta,94,7,21,66,5852,440,1275,4137,Province,DKI Jakarta,Jawa,1,5,44,267,,664,10846145,16334.31,106.8361183,-6.204698991
5/19/2020,ID-GO,Gorontalo,0,0,0,0,29,2,18,9,Province,Gorontalo,Sulawesi,5,1,77,72,657,11257,1180651,104.88,122.3760581,0.687002604
5/19/2020,ID-JA,Jambi,3,0,0,3,84,0,4,80,Province,Jambi,Sumatera,9,2,141,163,1399,50058,3493357,69.79,102.7236404,-1.69769766
5/19/2020,ID-JB,Jawa Barat,25,1,21,3,2034,139,585,1310,Province,Jawa Barat,Jawa,18,9,627,645,5312,35378,45161325,1276.55,107.6037083,-6.920432083
5/19/2020,ID-JT,Jawa Tengah,25,0,14,11,1552,95,444,1013,Province,Jawa Tengah,Jawa,29,6,576,753,7809,32801,36364072,1108.64,110.2011149,-7.259097177
5/19/2020,ID-JI,Jawa Timur,84,13,48,23,2454,415,1320,719,Province,Jawa Timur,Jawa,29,9,666,777,7724,47803,40479023,846.78,112.7329414,-7.723345579
5/19/2020,ID-KB,Kalimantan Barat,0,0,0,0,132,4,34,94,Province,Kalimantan Barat,Kalimantan,12,2,174,99,2031,147307,5422814,36.81,111.1211776,-0.086474572
5/19/2020,ID-KS,Kalimantan Selatan,46,5,3,38,482,51,77,354,Province,Kalimantan Selatan,Kalimantan,11,2,153,144,1864,38744,4023049,103.84,115.4385783,-2.993594979
5/19/2020,ID-KT,Kalimantan Tengah,5,0,0,5,232,11,88,133,Province,Kalimantan Tengah,Kalimantan,13,1,136,139,1432,153565,2570289,16.74,113.4176536,-1.602484653
5/19/2020,ID-KI,Kalimantan Timur,3,0,5,-2,257,3,83,171,Province,Kalimantan Timur,Kalimantan,7,3,103,197,841,129067,3552191,27.52,116.4684405,0.45385803
5/19/2020,ID-KU,Kalimantan Utara,5,0,5,0,160,1,51,108,Province,Kalimantan Utara,Kalimantan,4,1,53,35,447,75468,648407,8.59,116.2188791,2.891012621
5/19/2020,ID-BB,Kepulauan Bangka Belitung,0,0,0,0,30,1,25,4,Province,Kepulauan Bangka Belitung,Sumatera,6,1,47,82,309,16424,1379767,84.01,106.5499324,-2.447444127
5/19/2020,ID-KR,Kepulauan Riau,13,0,0,13,140,12,85,43,Province,Kepulauan Riau,Sumatera,5,2,75,142,275,8202,1929400,235.24,108.261746,3.916346
5/19/2020,ID-LA,Lampung,1,0,4,-3,84,9,36,39,Province,Lampung,Sumatera,13,2,228,205,2435,34624,9095591,262.7,105.0214366,-4.916792975
5/19/2020,ID-MA,Maluku,0,0,0,0,107,6,21,80,Province,Maluku,Maluku,9,2,118,35,1198,46914,1847097,39.37,129.576792,-3.192572
5/19/2020,ID-MU,Maluku Utara,2,0,0,2,95,4,15,76,Province,Maluku Utara,Maluku,8,2,116,118,1063,31983,1307803,40.89,127.5391072,0.212036949
5/19/2020,ID-NB,Nusa Tenggara Barat,0,0,0,0,375,7,212,156,Province,Nusa Tenggara Barat,Nusa Tenggara,8,2,117,145,995,18572,5270247,283.77,117.5086257,-8.606998866
5/19/2020,ID-NT,Nusa Tenggara Timur,3,0,0,3,79,1,7,71,Province,Nusa Tenggara Timur,Nusa Tenggara,21,1,309,327,3026,48718,5411321,111.07,121.592271,-8.682205
5/19/2020,ID-PA,Papua,6,0,0,6,387,7,50,330,Province,Papua,Papua,28,1,560,110,5411,319036,4340348,13.6,138.69603,-4.66620953
5/19/2020,ID-PB,Papua Barat,0,0,0,0,105,1,5,99,Province,Papua Barat,Papua,12,1,218,95,1742,102955,1140701,11.08,132.9762624,-2.045160182
5/19/2020,ID-RI,Riau,5,0,0,5,109,6,67,36,Province,Riau,Sumatera,10,2,169,268,1591,87024,6074100,69.8,101.8051092,0.511647851
5/19/2020,ID-SR,Sulawesi Barat,2,0,2,0,77,2,25,50,Province,Sulawesi Barat,Sulawesi,6,,69,73,575,16787,1559984,92.93,119.3450194,-2.461746053
5/19/2020,ID-SN,Sulawesi Selatan,47,0,22,25,1064,52,359,653,Province,Sulawesi Selatan,Sulawesi,21,3,311,792,2255,46717,9426885,201.78,120.1620559,-3.731080714
5/19/2020,ID-ST,Sulawesi Tengah,0,0,0,0,115,4,26,85,Province,Sulawesi Tengah,Sulawesi,12,1,175,175,1842,61841,2955567,47.79,121.2010927,-1.00413668
5/19/2020,ID-SG,Sulawesi Tenggara,11,0,5,6,202,4,25,173,Province,Sulawesi Tenggara,Sulawesi,15,2,219,377,1911,38068,2635461,69.23,122.070311,-4.124688793
5/19/2020,ID-SA,Sulawesi Utara,10,0,0,10,126,14,31,81,Province,Sulawesi Utara,Sulawesi,11,4,171,332,1507,13892,2641884,190.17,124.5212396,1.259638212
5/19/2020,ID-SB,Sumatera Barat,11,0,10,1,420,23,120,277,Province,Sumatera Barat,Sumatera,12,7,179,230,928,42013,5519245,131.37,100.4650624,-0.850253225
5/19/2020,ID-SS,Sumatera Selatan,57,0,0,57,594,23,77,494,Province,Sumatera Selatan,Sumatera,13,4,241,387,2853,91592,8217551,89.72,104.1694647,-3.216211808
5/19/2020,ID-SU,Sumatera Utara,10,1,0,9,235,31,58,146,Province,Sumatera Utara,Sumatera,25,8,450,693,5417,72981,14874889,203.82,99.05196442,2.191894453
5/20/2020,ID-AC,Aceh,0,0,0,0,18,1,15,2,Province,Aceh,Sumatera,18,5,289,,6497,57956,5247257,90.54,96.91052174,4.225614628
5/20/2020,ID-BA,Bali,8,0,7,1,366,3,177,186,Province,Bali,Nusa Tenggara,8,1,57,80,636,5780,4216171,729.43,115.1317136,-8.369471688
5/20/2020,ID-BT,Banten,1,0,30,-29,657,68,516,73,Province,Banten,Jawa,4,4,155,313,1238,9663,10722374,1109.64,106.1090043,-6.456736388
5/20/2020,ID-BE,Bengkulu,0,0,6,-6,67,2,8,57,Province,Bengkulu,Sumatera,9,1,129,172,1341,19919,1999539,100.38,102.3384213,-3.533583627
5/20/2020,ID-YO,Daerah Istimewa Yogyakarta,2,0,8,-6,208,8,115,85,Province,Daerah Istimewa Yogyakarta,Jawa,4,1,78,46,392,3133,3631015,1158.9,110.4448783,-7.89450185
5/20/2020,ID-JK,DKI Jakarta,84,1,3,80,5936,441,1278,4217,Province,DKI Jakarta,Jawa,1,5,44,267,,664,10846145,16334.31,106.8361183,-6.204698991
5/20/2020,ID-GO,Gorontalo,0,0,1,-1,29,2,19,8,Province,Gorontalo,Sulawesi,5,1,77,72,657,11257,1180651,104.88,122.3760581,0.687002604
5/20/2020,ID-JA,Jambi,5,0,2,3,89,0,6,83,Province,Jambi,Sumatera,9,2,141,163,1399,50058,3493357,69.79,102.7236404,-1.69769766
5/20/2020,ID-JB,Jawa Barat,120,0,12,108,2154,139,597,1418,Province,Jawa Barat,Jawa,18,9,627,645,5312,35378,45161325,1276.55,107.6037083,-6.920432083
5/20/2020,ID-JT,Jawa Tengah,25,0,9,16,1577,95,453,1029,Province,Jawa Tengah,Jawa,29,6,576,753,7809,32801,36364072,1108.64,110.2011149,-7.259097177
5/20/2020,ID-JI,Jawa Timur,124,19,43,62,2578,434,1363,781,Province,Jawa Timur,Jawa,29,9,666,777,7724,47803,40479023,846.78,112.7329414,-7.723345579
5/20/2020,ID-KB,Kalimantan Barat,0,0,0,0,132,4,34,94,Province,Kalimantan Barat,Kalimantan,12,2,174,99,2031,147307,5422814,36.81,111.1211776,-0.086474572
5/20/2020,ID-KS,Kalimantan Selatan,59,4,0,55,541,55,77,409,Province,Kalimantan Selatan,Kalimantan,11,2,153,144,1864,38744,4023049,103.84,115.4385783,-2.993594979
5/20/2020,ID-KT,Kalimantan Tengah,9,0,18,-9,241,11,106,124,Province,Kalimantan Tengah,Kalimantan,13,1,136,139,1432,153565,2570289,16.74,113.4176536,-1.602484653
5/20/2020,ID-KI,Kalimantan Timur,6,0,4,2,263,3,87,173,Province,Kalimantan Timur,Kalimantan,7,3,103,197,841,129067,3552191,27.52,116.4684405,0.45385803
5/20/2020,ID-KU,Kalimantan Utara,0,0,0,0,160,1,51,108,Province,Kalimantan Utara,Kalimantan,4,1,53,35,447,75468,648407,8.59,116.2188791,2.891012621
5/20/2020,ID-BB,Kepulauan Bangka Belitung,6,0,1,5,36,1,26,9,Province,Kepulauan Bangka Belitung,Sumatera,6,1,47,82,309,16424,1379767,84.01,106.5499324,-2.447444127
5/20/2020,ID-KR,Kepulauan Riau,0,0,0,0,140,12,85,43,Province,Kepulauan Riau,Sumatera,5,2,75,142,275,8202,1929400,235.24,108.261746,3.916346
5/20/2020,ID-LA,Lampung,2,0,0,2,86,9,36,41,Province,Lampung,Sumatera,13,2,228,205,2435,34624,9095591,262.7,105.0214366,-4.916792975
5/20/2020,ID-MA,Maluku,17,1,0,16,124,7,21,96,Province,Maluku,Maluku,9,2,118,35,1198,46914,1847097,39.37,129.576792,-3.192572
5/20/2020,ID-MU,Maluku Utara,1,0,0,1,96,4,15,77,Province,Maluku Utara,Maluku,8,2,116,118,1063,31983,1307803,40.89,127.5391072,0.212036949
5/20/2020,ID-NB,Nusa Tenggara Barat,18,0,0,18,393,7,212,174,Province,Nusa Tenggara Barat,Nusa Tenggara,8,2,117,145,995,18572,5270247,283.77,117.5086257,-8.606998866
5/20/2020,ID-NT,Nusa Tenggara Timur,2,0,0,2,81,1,7,73,Province,Nusa Tenggara Timur,Nusa Tenggara,21,1,309,327,3026,48718,5411321,111.07,121.592271,-8.682205
5/20/2020,ID-PA,Papua,20,0,0,20,407,7,50,350,Province,Papua,Papua,28,1,560,110,5411,319036,4340348,13.6,138.69603,-4.66620953
5/20/2020,ID-PB,Papua Barat,1,0,1,0,106,1,6,99,Province,Papua Barat,Papua,12,1,218,95,1742,102955,1140701,11.08,132.9762624,-2.045160182
5/20/2020,ID-RI,Riau,1,0,1,0,110,6,68,36,Province,Riau,Sumatera,10,2,169,268,1591,87024,6074100,69.8,101.8051092,0.511647851
5/20/2020,ID-SR,Sulawesi Barat,1,0,0,1,78,2,25,51,Province,Sulawesi Barat,Sulawesi,6,,69,73,575,16787,1559984,92.93,119.3450194,-2.461746053
5/20/2020,ID-SN,Sulawesi Selatan,36,1,9,26,1100,53,368,679,Province,Sulawesi Selatan,Sulawesi,21,3,311,792,2255,46717,9426885,201.78,120.1620559,-3.731080714
5/20/2020,ID-ST,Sulawesi Tengah,0,0,0,0,115,4,26,85,Province,Sulawesi Tengah,Sulawesi,12,1,175,175,1842,61841,2955567,47.79,121.2010927,-1.00413668
5/20/2020,ID-SG,Sulawesi Tenggara,0,0,0,0,202,4,25,173,Province,Sulawesi Tenggara,Sulawesi,15,2,219,377,1911,38068,2635461,69.23,122.070311,-4.124688793
5/20/2020,ID-SA,Sulawesi Utara,24,1,0,23,150,15,31,104,Province,Sulawesi Utara,Sulawesi,11,4,171,332,1507,13892,2641884,190.17,124.5212396,1.259638212
5/20/2020,ID-SB,Sumatera Barat,8,1,28,-21,428,24,148,256,Province,Sumatera Barat,Sumatera,12,7,179,230,928,42013,5519245,131.37,100.4650624,-0.850253225
5/20/2020,ID-SS,Sumatera Selatan,50,2,1,47,644,25,78,541,Province,Sumatera Selatan,Sumatera,13,4,241,387,2853,91592,8217551,89.72,104.1694647,-3.216211808
5/20/2020,ID-SU,Sumatera Utara,15,2,16,-3,250,33,74,143,Province,Sumatera Utara,Sumatera,25,8,450,693,5417,72981,14874889,203.82,99.05196442,2.191894453
5/21/2020,ID-AC,Aceh,0,0,0,0,18,1,15,2,Province,Aceh,Sumatera,18,5,289,,6497,57956,5247257,90.54,96.91052174,4.225614628
5/21/2020,ID-BA,Bali,3,0,2,1,369,3,179,187,Province,Bali,Nusa Tenggara,8,1,57,80,636,5780,4216171,729.43,115.1317136,-8.369471688
5/21/2020,ID-BT,Banten,53,1,8,44,710,69,524,117,Province,Banten,Jawa,4,4,155,313,1238,9663,10722374,1109.64,106.1090043,-6.456736388
5/21/2020,ID-BE,Bengkulu,2,0,2,0,69,2,10,57,Province,Bengkulu,Sumatera,9,1,129,172,1341,19919,1999539,100.38,102.3384213,-3.533583627
5/21/2020,ID-YO,Daerah Istimewa Yogyakarta,6,0,7,-1,214,8,122,84,Province,Daerah Istimewa Yogyakarta,Jawa,4,1,78,46,392,3133,3631015,1158.9,110.4448783,-7.89450185
5/21/2020,ID-JK,DKI Jakarta,70,8,130,-68,6006,449,1408,4149,Province,DKI Jakarta,Jawa,1,5,44,267,,664,10846145,16334.31,106.8361183,-6.204698991
5/21/2020,ID-GO,Gorontalo,16,0,0,16,45,2,19,24,Province,Gorontalo,Sulawesi,5,1,77,72,657,11257,1180651,104.88,122.3760581,0.687002604
5/21/2020,ID-JA,Jambi,0,0,2,-2,89,0,8,81,Province,Jambi,Sumatera,9,2,141,163,1399,50058,3493357,69.79,102.7236404,-1.69769766
5/21/2020,ID-JB,Jawa Barat,63,1,17,45,2217,140,614,1463,Province,Jawa Barat,Jawa,18,9,627,645,5312,35378,45161325,1276.55,107.6037083,-6.920432083
5/21/2020,ID-JT,Jawa Tengah,28,0,10,18,1605,95,463,1047,Province,Jawa Tengah,Jawa,29,6,576,753,7809,32801,36364072,1108.64,110.2011149,-7.259097177
5/21/2020,ID-JI,Jawa Timur,431,14,12,405,3009,448,1375,1186,Province,Jawa Timur,Jawa,29,9,666,777,7724,47803,40479023,846.78,112.7329414,-7.723345579
5/21/2020,ID-KB,Kalimantan Barat,1,0,5,-4,133,4,39,90,Province,Kalimantan Barat,Kalimantan,12,2,174,99,2031,147307,5422814,36.81,111.1211776,-0.086474572
5/21/2020,ID-KS,Kalimantan Selatan,8,4,1,3,549,59,78,412,Province,Kalimantan Selatan,Kalimantan,11,2,153,144,1864,38744,4023049,103.84,115.4385783,-2.993594979
5/21/2020,ID-KT,Kalimantan Tengah,13,0,10,3,254,11,116,127,Province,Kalimantan Tengah,Kalimantan,13,1,136,139,1432,153565,2570289,16.74,113.4176536,-1.602484653
5/21/2020,ID-KI,Kalimantan Timur,2,0,11,-9,265,3,98,164,Province,Kalimantan Timur,Kalimantan,7,3,103,197,841,129067,3552191,27.52,116.4684405,0.45385803
5/21/2020,ID-KU,Kalimantan Utara,2,0,3,-1,162,1,54,107,Province,Kalimantan Utara,Kalimantan,4,1,53,35,447,75468,648407,8.59,116.2188791,2.891012621
5/21/2020,ID-BB,Kepulauan Bangka Belitung,1,0,1,0,37,1,27,9,Province,Kepulauan Bangka Belitung,Sumatera,6,1,47,82,309,16424,1379767,84.01,106.5499324,-2.447444127
5/21/2020,ID-KR,Kepulauan Riau,0,0,0,0,140,12,85,43,Province,Kepulauan Riau,Sumatera,5,2,75,142,275,8202,1929400,235.24,108.261746,3.916346
5/21/2020,ID-LA,Lampung,16,0,2,14,102,9,38,55,Province,Lampung,Sumatera,13,2,228,205,2435,34624,9095591,262.7,105.0214366,-4.916792975
5/21/2020,ID-MA,Maluku,11,0,1,10,135,7,22,106,Province,Maluku,Maluku,9,2,118,35,1198,46914,1847097,39.37,129.576792,-3.192572
5/21/2020,ID-MU,Maluku Utara,1,0,0,1,97,4,15,78,Province,Maluku Utara,Maluku,8,2,116,118,1063,31983,1307803,40.89,127.5391072,0.212036949
5/21/2020,ID-NB,Nusa Tenggara Barat,17,0,4,13,410,7,216,187,Province,Nusa Tenggara Barat,Nusa Tenggara,8,2,117,145,995,18572,5270247,283.77,117.5086257,-8.606998866
5/21/2020,ID-NT,Nusa Tenggara Timur,3,0,0,3,84,1,7,76,Province,Nusa Tenggara Timur,Nusa Tenggara,21,1,309,327,3026,48718,5411321,111.07,121.592271,-8.682205
5/21/2020,ID-PA,Papua,1,0,0,1,408,7,50,351,Province,Papua,Papua,28,1,560,110,5411,319036,4340348,13.6,138.69603,-4.66620953
5/21/2020,ID-PB,Papua Barat,3,0,1,2,109,1,7,101,Province,Papua Barat,Papua,12,1,218,95,1742,102955,1140701,11.08,132.9762624,-2.045160182
5/21/2020,ID-RI,Riau,1,0,3,-2,111,6,71,34,Province,Riau,Sumatera,10,2,169,268,1591,87024,6074100,69.8,101.8051092,0.511647851
5/21/2020,ID-SR,Sulawesi Barat,8,0,0,8,86,2,25,59,Province,Sulawesi Barat,Sulawesi,6,,69,73,575,16787,1559984,92.93,119.3450194,-2.461746053
5/21/2020,ID-SN,Sulawesi Selatan,33,3,31,-1,1133,56,399,678,Province,Sulawesi Selatan,Sulawesi,21,3,311,792,2255,46717,9426885,201.78,120.1620559,-3.731080714
5/21/2020,ID-ST,Sulawesi Tengah,2,0,11,-9,117,4,37,76,Province,Sulawesi Tengah,Sulawesi,12,1,175,175,1842,61841,2955567,47.79,121.2010927,-1.00413668
5/21/2020,ID-SG,Sulawesi Tenggara,0,0,0,0,202,4,25,173,Province,Sulawesi Tenggara,Sulawesi,15,2,219,377,1911,38068,2635461,69.23,122.070311,-4.124688793
5/21/2020,ID-SA,Sulawesi Utara,30,4,0,26,180,19,31,130,Province,Sulawesi Utara,Sulawesi,11,4,171,332,1507,13892,2641884,190.17,124.5212396,1.259638212
5/21/2020,ID-SB,Sumatera Barat,8,0,7,1,436,24,155,257,Province,Sumatera Barat,Sumatera,12,7,179,230,928,42013,5519245,131.37,100.4650624,-0.850253225
5/21/2020,ID-SS,Sumatera Selatan,28,1,17,10,672,26,95,551,Province,Sumatera Selatan,Sumatera,13,4,241,387,2853,91592,8217551,89.72,104.1694647,-3.216211808
5/21/2020,ID-SU,Sumatera Utara,23,1,0,22,273,34,74,165,Province,Sumatera Utara,Sumatera,25,8,450,693,5417,72981,14874889,203.82,99.05196442,2.191894453
